AssetID,ClientID,AssetName,AssetType,AssetEnvironment,AssetBusinessCriticality,AssetIPAddressOrHostname,AssetStatus
6582,51,DAT-051-06582,Database,Prod,High,10.51.25.182,Active
6583,43,DAT-043-06583,Database,Prod,Medium,DAT-043-06583,Planned
6584,182,SWI-182-06584,Switch,Staging,Medium,10.182.25.184,Planned
6585,45,DAT-045-06585,Database,Test,Medium,10.45.25.185,Active
6586,66,ROU-066-06586,Router,Staging,Medium,ROU-066-06586,Planned
6587,69,SER-069-06587,Server,Test,Medium,10.69.25.187,Retired
6588,174,SWI-174-06588,Switch,Dev,Medium,10.174.25.188,Active
6589,146,WEB-146-06589,WebApp,Staging,Medium,WEB-146-06589,Active
6590,60,SER-060-06590,Server,Prod,High,10.60.25.190,Retired
6591,106,FIR-106-06591,Firewall,Test,Medium,10.106.25.191,Active
6592,57,DAT-057-06592,Database,Staging,Medium,10.57.25.192,Retired
6593,177,WOR-177-06593,Workstation,Staging,Low,10.177.25.193,Retired
6594,54,DAT-054-06594,Database,Test,Low,DAT-054-06594,Retired
6595,15,WEB-015-06595,WebApp,Staging,High,10.15.25.195,Active
6596,150,ROU-150-06596,Router,Dev,High,10.150.25.196,Active
6597,155,WOR-155-06597,Workstation,Staging,Low,10.155.25.197,Active
6598,93,SER-093-06598,Server,Prod,High,SER-093-06598,Active
6599,178,SWI-178-06599,Switch,Prod,High,SWI-178-06599,Active
6600,136,SWI-136-06600,Switch,Dev,High,10.136.25.200,Active
6601,122,CLO-122-06601,CloudVM,Prod,High,10.122.25.201,Active
6602,45,CLO-045-06602,CloudVM,Dev,Low,10.45.25.202,Retired
6603,86,WOR-086-06603,Workstation,Dev,High,10.86.25.203,Active
6604,91,SWI-091-06604,Switch,Dev,Low,10.91.25.204,Active
6605,110,WEB-110-06605,WebApp,Dev,High,10.110.25.205,Active
6606,190,CLO-190-06606,CloudVM,Dev,Medium,CLO-190-06606,Active
6607,88,FIR-088-06607,Firewall,Prod,High,FIR-088-06607,Active
6608,191,WOR-191-06608,Workstation,Staging,High,WOR-191-06608,Active
6609,119,SWI-119-06609,Switch,Dev,Low,SWI-119-06609,Active
6610,81,WOR-081-06610,Workstation,Staging,Low,WOR-081-06610,Active
6611,59,FIR-059-06611,Firewall,Staging,Medium,10.59.25.211,Active
6612,132,CLO-132-06612,CloudVM,Prod,Low,10.132.25.212,Retired
6613,12,SER-012-06613,Server,Prod,Medium,SER-012-06613,Retired
6614,143,WOR-143-06614,Workstation,Test,Low,10.143.25.214,Planned
6615,73,WEB-073-06615,WebApp,Staging,Medium,10.73.25.215,Retired
6616,189,ROU-189-06616,Router,Prod,Medium,10.189.25.216,Retired
6617,200,SWI-200-06617,Switch,Dev,High,10.200.25.217,Retired
6618,74,FIR-074-06618,Firewall,Test,Medium,10.74.25.218,Active
6619,199,FIR-199-06619,Firewall,Test,Low,FIR-199-06619,Active
6620,44,CLO-044-06620,CloudVM,Dev,Medium,10.44.25.220,Active
6621,147,WOR-147-06621,Workstation,Test,High,10.147.25.221,Active
6622,107,WEB-107-06622,WebApp,Staging,Medium,10.107.25.222,Active
6623,183,CLO-183-06623,CloudVM,Prod,High,CLO-183-06623,Active
6624,144,FIR-144-06624,Firewall,Prod,Low,10.144.25.224,Retired
6625,120,SER-120-06625,Server,Dev,High,10.120.25.225,Planned
6626,1,CLO-001-06626,CloudVM,Prod,High,10.1.25.226,Active
6627,31,WOR-031-06627,Workstation,Dev,Medium,WOR-031-06627,Active
6628,98,WOR-098-06628,Workstation,Prod,Low,10.98.25.228,Planned
6629,62,SER-062-06629,Server,Staging,Medium,10.62.25.229,Active
6630,45,SWI-045-06630,Switch,Staging,High,10.45.25.230,Active
6631,198,WEB-198-06631,WebApp,Test,High,10.198.25.231,Active
6632,185,CLO-185-06632,CloudVM,Dev,Low,10.185.25.232,Active
6633,187,CLO-187-06633,CloudVM,Staging,High,CLO-187-06633,Active
6634,144,WOR-144-06634,Workstation,Test,Medium,WOR-144-06634,Retired
6635,86,WOR-086-06635,Workstation,Test,High,10.86.25.235,Active
6636,187,SER-187-06636,Server,Test,High,10.187.25.236,Active
6637,147,SER-147-06637,Server,Staging,Low,10.147.25.237,Active
6638,187,SER-187-06638,Server,Test,Low,10.187.25.238,Active
6639,185,ROU-185-06639,Router,Test,Low,10.185.25.239,Planned
6640,93,CLO-093-06640,CloudVM,Prod,Medium,CLO-093-06640,Active
6641,195,FIR-195-06641,Firewall,Prod,Low,FIR-195-06641,Active
6642,4,ROU-004-06642,Router,Staging,High,10.4.25.242,Active
6643,192,SER-192-06643,Server,Staging,High,10.192.25.243,Active
6644,125,SER-125-06644,Server,Staging,Low,10.125.25.244,Active
6645,112,ROU-112-06645,Router,Test,High,10.112.25.245,Active
6646,193,SER-193-06646,Server,Test,Medium,10.193.25.246,Active
6647,153,FIR-153-06647,Firewall,Staging,Medium,10.153.25.247,Active
6648,139,CLO-139-06648,CloudVM,Staging,Low,CLO-139-06648,Active
6649,105,WEB-105-06649,WebApp,Prod,Medium,10.105.25.249,Planned
6650,173,SWI-173-06650,Switch,Dev,Medium,SWI-173-06650,Retired
6651,35,DAT-035-06651,Database,Staging,Medium,DAT-035-06651,Active
6652,71,WOR-071-06652,Workstation,Test,Low,WOR-071-06652,Active
6653,151,SWI-151-06653,Switch,Staging,Medium,10.151.25.253,Active
6654,1,SER-001-06654,Server,Test,Medium,SER-001-06654,Retired
6655,34,FIR-034-06655,Firewall,Prod,High,10.34.25.255,Active
6656,46,DAT-046-06656,Database,Test,High,DAT-046-06656,Active
6657,191,DAT-191-06657,Database,Dev,Medium,DAT-191-06657,Active
6658,96,CLO-096-06658,CloudVM,Test,High,CLO-096-06658,Retired
6659,184,SER-184-06659,Server,Staging,Medium,10.184.26.3,Active
6660,11,DAT-011-06660,Database,Test,Medium,DAT-011-06660,Active
6661,132,WEB-132-06661,WebApp,Test,Low,WEB-132-06661,Active
6662,120,DAT-120-06662,Database,Staging,Medium,DAT-120-06662,Active
6663,88,ROU-088-06663,Router,Staging,Low,10.88.26.7,Active
6664,7,SER-007-06664,Server,Dev,High,SER-007-06664,Retired
6665,197,DAT-197-06665,Database,Test,High,DAT-197-06665,Retired
6666,112,ROU-112-06666,Router,Test,Medium,ROU-112-06666,Active
6667,137,WEB-137-06667,WebApp,Staging,High,10.137.26.11,Retired
6668,198,ROU-198-06668,Router,Staging,High,10.198.26.12,Active
6669,57,CLO-057-06669,CloudVM,Test,High,CLO-057-06669,Active
6670,149,ROU-149-06670,Router,Prod,High,ROU-149-06670,Active
6671,59,CLO-059-06671,CloudVM,Prod,High,10.59.26.15,Planned
6672,150,SWI-150-06672,Switch,Test,Low,SWI-150-06672,Active
6673,9,ROU-009-06673,Router,Staging,High,ROU-009-06673,Active
6674,49,ROU-049-06674,Router,Test,Low,ROU-049-06674,Retired
6675,161,ROU-161-06675,Router,Dev,Medium,ROU-161-06675,Active
6676,197,WOR-197-06676,Workstation,Test,Medium,10.197.26.20,Active
6677,141,SER-141-06677,Server,Dev,Medium,SER-141-06677,Active
6678,26,WEB-026-06678,WebApp,Prod,Medium,10.26.26.22,Active
6679,147,DAT-147-06679,Database,Prod,Low,10.147.26.23,Retired
6680,76,WEB-076-06680,WebApp,Dev,Medium,WEB-076-06680,Active
6681,177,FIR-177-06681,Firewall,Prod,Medium,10.177.26.25,Active
6682,179,ROU-179-06682,Router,Staging,Low,10.179.26.26,Active
6683,112,SWI-112-06683,Switch,Prod,Medium,SWI-112-06683,Active
6684,38,CLO-038-06684,CloudVM,Test,Low,10.38.26.28,Active
6685,155,DAT-155-06685,Database,Dev,Low,DAT-155-06685,Active
6686,186,FIR-186-06686,Firewall,Test,Low,10.186.26.30,Retired
6687,10,ROU-010-06687,Router,Staging,Low,10.10.26.31,Active
6688,120,ROU-120-06688,Router,Test,High,10.120.26.32,Active
6689,6,ROU-006-06689,Router,Test,High,10.6.26.33,Active
6690,96,DAT-096-06690,Database,Dev,Medium,10.96.26.34,Active
6691,175,SER-175-06691,Server,Test,Medium,SER-175-06691,Active
6692,112,DAT-112-06692,Database,Staging,Low,10.112.26.36,Active
6693,10,DAT-010-06693,Database,Staging,High,10.10.26.37,Retired
6694,127,DAT-127-06694,Database,Staging,High,10.127.26.38,Active
6695,146,DAT-146-06695,Database,Test,High,10.146.26.39,Active
6696,92,WOR-092-06696,Workstation,Prod,High,10.92.26.40,Active
6697,48,SWI-048-06697,Switch,Test,Medium,SWI-048-06697,Planned
6698,40,WOR-040-06698,Workstation,Dev,Medium,10.40.26.42,Active
6699,103,ROU-103-06699,Router,Staging,Medium,ROU-103-06699,Active
6700,174,DAT-174-06700,Database,Test,Low,10.174.26.44,Active
6701,158,WEB-158-06701,WebApp,Dev,High,WEB-158-06701,Active
6702,145,WEB-145-06702,WebApp,Dev,Low,WEB-145-06702,Active
6703,93,DAT-093-06703,Database,Dev,High,DAT-093-06703,Retired
6704,15,CLO-015-06704,CloudVM,Test,High,CLO-015-06704,Active
6705,190,WOR-190-06705,Workstation,Prod,Low,WOR-190-06705,Active
6706,120,ROU-120-06706,Router,Staging,Low,ROU-120-06706,Active
6707,175,FIR-175-06707,Firewall,Dev,Low,FIR-175-06707,Active
6708,119,ROU-119-06708,Router,Test,High,10.119.26.52,Active
6709,53,SWI-053-06709,Switch,Staging,Medium,10.53.26.53,Active
6710,154,WOR-154-06710,Workstation,Staging,Low,WOR-154-06710,Active
6711,25,WOR-025-06711,Workstation,Prod,Low,WOR-025-06711,Active
6712,141,DAT-141-06712,Database,Staging,Low,10.141.26.56,Active
6713,6,CLO-006-06713,CloudVM,Test,Low,CLO-006-06713,Active
6714,80,SWI-080-06714,Switch,Staging,Low,10.80.26.58,Retired
6715,161,ROU-161-06715,Router,Staging,Low,ROU-161-06715,Active
6716,93,SWI-093-06716,Switch,Prod,Medium,10.93.26.60,Active
6717,15,SER-015-06717,Server,Test,Medium,SER-015-06717,Retired
6718,107,SWI-107-06718,Switch,Dev,Low,10.107.26.62,Active
6719,28,SER-028-06719,Server,Dev,Medium,10.28.26.63,Retired
6720,64,SWI-064-06720,Switch,Staging,Medium,10.64.26.64,Planned
6721,77,SWI-077-06721,Switch,Staging,High,10.77.26.65,Retired
6722,60,CLO-060-06722,CloudVM,Prod,Low,10.60.26.66,Retired
6723,183,WEB-183-06723,WebApp,Test,Low,10.183.26.67,Active
6724,8,WEB-008-06724,WebApp,Staging,Medium,WEB-008-06724,Active
6725,23,ROU-023-06725,Router,Staging,Low,10.23.26.69,Active
6726,78,CLO-078-06726,CloudVM,Staging,High,10.78.26.70,Active
6727,193,ROU-193-06727,Router,Staging,Medium,ROU-193-06727,Active
6728,68,WEB-068-06728,WebApp,Prod,Low,10.68.26.72,Active
6729,131,WEB-131-06729,WebApp,Test,Low,WEB-131-06729,Active
6730,41,WEB-041-06730,WebApp,Prod,High,WEB-041-06730,Retired
6731,131,DAT-131-06731,Database,Dev,Medium,10.131.26.75,Retired
6732,164,FIR-164-06732,Firewall,Dev,High,FIR-164-06732,Retired
6733,60,WEB-060-06733,WebApp,Dev,Low,10.60.26.77,Active
6734,85,FIR-085-06734,Firewall,Prod,High,10.85.26.78,Retired
6735,176,WEB-176-06735,WebApp,Staging,High,10.176.26.79,Retired
6736,130,CLO-130-06736,CloudVM,Prod,High,10.130.26.80,Active
6737,12,ROU-012-06737,Router,Dev,Medium,10.12.26.81,Active
6738,75,DAT-075-06738,Database,Staging,High,10.75.26.82,Retired
6739,151,SER-151-06739,Server,Test,Medium,10.151.26.83,Retired
6740,113,SWI-113-06740,Switch,Staging,Medium,10.113.26.84,Active
6741,150,WOR-150-06741,Workstation,Prod,Medium,WOR-150-06741,Active
6742,46,WOR-046-06742,Workstation,Dev,High,10.46.26.86,Active
6743,61,DAT-061-06743,Database,Dev,Medium,10.61.26.87,Active
6744,105,WOR-105-06744,Workstation,Prod,High,10.105.26.88,Retired
6745,78,WOR-078-06745,Workstation,Dev,Low,10.78.26.89,Planned
6746,56,ROU-056-06746,Router,Dev,High,10.56.26.90,Active
6747,107,DAT-107-06747,Database,Prod,High,10.107.26.91,Active
6748,132,WEB-132-06748,WebApp,Dev,Low,WEB-132-06748,Active
6749,7,FIR-007-06749,Firewall,Dev,Medium,FIR-007-06749,Active
6750,133,SER-133-06750,Server,Prod,High,SER-133-06750,Active
6751,76,WEB-076-06751,WebApp,Staging,High,10.76.26.95,Active
6752,24,WEB-024-06752,WebApp,Prod,Medium,10.24.26.96,Active
6753,168,WOR-168-06753,Workstation,Dev,Low,10.168.26.97,Active
6754,149,WOR-149-06754,Workstation,Test,Medium,10.149.26.98,Active
6755,186,WEB-186-06755,WebApp,Prod,Medium,WEB-186-06755,Active
6756,148,WOR-148-06756,Workstation,Test,Low,10.148.26.100,Active
6757,113,WOR-113-06757,Workstation,Staging,Low,10.113.26.101,Active
6758,124,SER-124-06758,Server,Prod,Low,SER-124-06758,Active
6759,38,ROU-038-06759,Router,Test,Low,10.38.26.103,Retired
6760,94,SER-094-06760,Server,Staging,Low,SER-094-06760,Retired
6761,109,WOR-109-06761,Workstation,Test,Low,WOR-109-06761,Retired
6762,36,WOR-036-06762,Workstation,Test,Medium,10.36.26.106,Retired
6763,42,FIR-042-06763,Firewall,Prod,Low,10.42.26.107,Active
6764,198,SWI-198-06764,Switch,Prod,Low,SWI-198-06764,Active
6765,55,CLO-055-06765,CloudVM,Prod,Medium,10.55.26.109,Active
6766,134,WEB-134-06766,WebApp,Staging,High,10.134.26.110,Retired
6767,66,SER-066-06767,Server,Staging,Medium,SER-066-06767,Planned
6768,177,FIR-177-06768,Firewall,Staging,Low,FIR-177-06768,Active
6769,9,ROU-009-06769,Router,Prod,Medium,10.9.26.113,Active
6770,95,WOR-095-06770,Workstation,Staging,Medium,10.95.26.114,Active
6771,24,FIR-024-06771,Firewall,Prod,High,10.24.26.115,Active
6772,13,WOR-013-06772,Workstation,Prod,High,10.13.26.116,Active
6773,34,ROU-034-06773,Router,Test,High,ROU-034-06773,Active
6774,84,WEB-084-06774,WebApp,Staging,Low,10.84.26.118,Active
6775,35,SER-035-06775,Server,Staging,High,SER-035-06775,Active
6776,73,WEB-073-06776,WebApp,Staging,Low,10.73.26.120,Active
6777,130,WOR-130-06777,Workstation,Prod,Low,10.130.26.121,Active
6778,163,WOR-163-06778,Workstation,Staging,Low,WOR-163-06778,Retired
6779,74,WEB-074-06779,WebApp,Prod,Medium,WEB-074-06779,Active
6780,17,FIR-017-06780,Firewall,Prod,High,10.17.26.124,Retired
6781,2,WOR-002-06781,Workstation,Staging,Medium,10.2.26.125,Retired
6782,177,SER-177-06782,Server,Dev,Medium,10.177.26.126,Active
6783,105,SER-105-06783,Server,Prod,Low,10.105.26.127,Active
6784,27,SWI-027-06784,Switch,Prod,Low,10.27.26.128,Active
6785,70,DAT-070-06785,Database,Dev,Medium,DAT-070-06785,Active
6786,91,SER-091-06786,Server,Staging,High,10.91.26.130,Retired
6787,190,WEB-190-06787,WebApp,Prod,Medium,10.190.26.131,Active
6788,178,CLO-178-06788,CloudVM,Dev,Medium,CLO-178-06788,Retired
6789,153,ROU-153-06789,Router,Dev,Low,10.153.26.133,Active
6790,125,SWI-125-06790,Switch,Test,Low,10.125.26.134,Active
6791,21,SWI-021-06791,Switch,Test,Low,10.21.26.135,Active
6792,5,SWI-005-06792,Switch,Dev,Medium,10.5.26.136,Active
6793,167,CLO-167-06793,CloudVM,Staging,High,CLO-167-06793,Active
6794,49,SWI-049-06794,Switch,Staging,Medium,10.49.26.138,Retired
6795,155,WOR-155-06795,Workstation,Dev,High,WOR-155-06795,Active
6796,101,SWI-101-06796,Switch,Staging,High,10.101.26.140,Active
6797,162,DAT-162-06797,Database,Prod,Medium,10.162.26.141,Active
6798,173,DAT-173-06798,Database,Dev,Low,10.173.26.142,Active
6799,35,DAT-035-06799,Database,Test,Low,10.35.26.143,Planned
6800,100,WOR-100-06800,Workstation,Prod,Medium,WOR-100-06800,Planned
6801,197,DAT-197-06801,Database,Staging,High,10.197.26.145,Active
6802,79,FIR-079-06802,Firewall,Dev,Medium,10.79.26.146,Retired
6803,153,DAT-153-06803,Database,Staging,Low,DAT-153-06803,Active
6804,102,WEB-102-06804,WebApp,Staging,High,10.102.26.148,Active
6805,191,CLO-191-06805,CloudVM,Dev,High,CLO-191-06805,Active
6806,94,CLO-094-06806,CloudVM,Test,High,CLO-094-06806,Retired
6807,38,WEB-038-06807,WebApp,Test,Medium,WEB-038-06807,Active
6808,52,WEB-052-06808,WebApp,Test,Medium,10.52.26.152,Active
6809,100,SER-100-06809,Server,Prod,Low,SER-100-06809,Active
6810,134,SWI-134-06810,Switch,Staging,High,10.134.26.154,Active
6811,28,WEB-028-06811,WebApp,Prod,Medium,10.28.26.155,Active
6812,3,WEB-003-06812,WebApp,Test,Medium,WEB-003-06812,Active
6813,23,ROU-023-06813,Router,Prod,Low,ROU-023-06813,Active
6814,106,SER-106-06814,Server,Dev,Low,10.106.26.158,Active
6815,160,ROU-160-06815,Router,Dev,Low,ROU-160-06815,Active
6816,39,FIR-039-06816,Firewall,Prod,High,10.39.26.160,Active
6817,38,SWI-038-06817,Switch,Dev,Low,SWI-038-06817,Active
6818,28,SWI-028-06818,Switch,Prod,Medium,10.28.26.162,Active
6819,138,CLO-138-06819,CloudVM,Test,Medium,10.138.26.163,Retired
6820,51,CLO-051-06820,CloudVM,Staging,Low,10.51.26.164,Active
6821,39,SWI-039-06821,Switch,Prod,High,SWI-039-06821,Active
6822,30,DAT-030-06822,Database,Test,High,DAT-030-06822,Active
6823,126,WOR-126-06823,Workstation,Prod,Low,WOR-126-06823,Retired
6824,11,DAT-011-06824,Database,Test,Medium,DAT-011-06824,Retired
6825,105,WEB-105-06825,WebApp,Staging,Low,10.105.26.169,Active
6826,194,DAT-194-06826,Database,Test,Low,DAT-194-06826,Active
6827,130,CLO-130-06827,CloudVM,Staging,Medium,10.130.26.171,Active
6828,89,FIR-089-06828,Firewall,Staging,High,10.89.26.172,Active
6829,77,FIR-077-06829,Firewall,Test,Low,10.77.26.173,Active
6830,127,FIR-127-06830,Firewall,Dev,Medium,FIR-127-06830,Active
6831,48,FIR-048-06831,Firewall,Dev,High,FIR-048-06831,Active
6832,18,CLO-018-06832,CloudVM,Test,Low,CLO-018-06832,Active
6833,12,ROU-012-06833,Router,Dev,Medium,ROU-012-06833,Active
6834,142,FIR-142-06834,Firewall,Staging,High,FIR-142-06834,Active
6835,68,CLO-068-06835,CloudVM,Staging,Medium,10.68.26.179,Active
6836,97,SER-097-06836,Server,Test,Low,10.97.26.180,Active
6837,127,SWI-127-06837,Switch,Dev,Low,10.127.26.181,Active
6838,129,CLO-129-06838,CloudVM,Prod,Low,10.129.26.182,Active
6839,15,CLO-015-06839,CloudVM,Dev,High,CLO-015-06839,Active
6840,56,DAT-056-06840,Database,Dev,Low,DAT-056-06840,Active
6841,96,FIR-096-06841,Firewall,Staging,High,FIR-096-06841,Active
6842,168,SER-168-06842,Server,Staging,Medium,10.168.26.186,Active
6843,22,SWI-022-06843,Switch,Dev,High,SWI-022-06843,Active
6844,32,SER-032-06844,Server,Staging,High,SER-032-06844,Active
6845,74,WEB-074-06845,WebApp,Test,Low,10.74.26.189,Active
6846,153,DAT-153-06846,Database,Dev,Medium,10.153.26.190,Active
6847,80,SWI-080-06847,Switch,Test,High,SWI-080-06847,Active
6848,157,CLO-157-06848,CloudVM,Prod,High,10.157.26.192,Active
6849,93,ROU-093-06849,Router,Test,High,10.93.26.193,Active
6850,149,CLO-149-06850,CloudVM,Test,Low,10.149.26.194,Active
6851,158,CLO-158-06851,CloudVM,Prod,High,CLO-158-06851,Retired
6852,12,ROU-012-06852,Router,Dev,High,ROU-012-06852,Active
6853,154,CLO-154-06853,CloudVM,Dev,Low,10.154.26.197,Active
6854,180,WEB-180-06854,WebApp,Staging,Low,WEB-180-06854,Active
6855,136,WOR-136-06855,Workstation,Staging,Low,10.136.26.199,Active
6856,182,FIR-182-06856,Firewall,Prod,Medium,10.182.26.200,Retired
6857,40,CLO-040-06857,CloudVM,Dev,High,10.40.26.201,Active
6858,57,FIR-057-06858,Firewall,Staging,Medium,10.57.26.202,Planned
6859,12,ROU-012-06859,Router,Test,High,ROU-012-06859,Active
6860,48,ROU-048-06860,Router,Dev,Medium,10.48.26.204,Active
6861,113,SER-113-06861,Server,Dev,Medium,SER-113-06861,Retired
6862,31,SWI-031-06862,Switch,Test,Medium,10.31.26.206,Active
6863,80,CLO-080-06863,CloudVM,Staging,Low,10.80.26.207,Active
6864,66,SER-066-06864,Server,Staging,High,SER-066-06864,Active
6865,99,DAT-099-06865,Database,Dev,Medium,DAT-099-06865,Active
6866,173,CLO-173-06866,CloudVM,Staging,Low,CLO-173-06866,Active
6867,141,FIR-141-06867,Firewall,Prod,High,10.141.26.211,Active
6868,166,FIR-166-06868,Firewall,Prod,Low,10.166.26.212,Active
6869,55,DAT-055-06869,Database,Test,Medium,10.55.26.213,Retired
6870,67,CLO-067-06870,CloudVM,Test,Medium,CLO-067-06870,Planned
6871,56,ROU-056-06871,Router,Test,High,10.56.26.215,Active
6872,185,WEB-185-06872,WebApp,Staging,Low,WEB-185-06872,Active
6873,195,SER-195-06873,Server,Staging,Medium,10.195.26.217,Active
6874,102,SER-102-06874,Server,Dev,Low,SER-102-06874,Active
6875,60,WOR-060-06875,Workstation,Test,High,WOR-060-06875,Retired
6876,68,ROU-068-06876,Router,Dev,Low,10.68.26.220,Active
6877,71,WOR-071-06877,Workstation,Prod,Low,10.71.26.221,Active
6878,111,WEB-111-06878,WebApp,Prod,High,10.111.26.222,Retired
6879,47,WOR-047-06879,Workstation,Prod,Medium,10.47.26.223,Retired
6880,120,WOR-120-06880,Workstation,Staging,Low,WOR-120-06880,Active
6881,144,ROU-144-06881,Router,Staging,Medium,10.144.26.225,Active
6882,136,WOR-136-06882,Workstation,Prod,Low,10.136.26.226,Active
6883,87,WEB-087-06883,WebApp,Dev,Low,10.87.26.227,Planned
6884,142,WEB-142-06884,WebApp,Dev,High,WEB-142-06884,Active
6885,64,CLO-064-06885,CloudVM,Test,High,CLO-064-06885,Active
6886,105,ROU-105-06886,Router,Staging,Medium,10.105.26.230,Active
6887,46,CLO-046-06887,CloudVM,Staging,Medium,10.46.26.231,Active
6888,127,CLO-127-06888,CloudVM,Staging,Medium,10.127.26.232,Active
6889,93,DAT-093-06889,Database,Prod,High,10.93.26.233,Retired
6890,80,WOR-080-06890,Workstation,Staging,Medium,10.80.26.234,Retired
6891,19,WEB-019-06891,WebApp,Test,Low,WEB-019-06891,Planned
6892,141,SWI-141-06892,Switch,Test,Medium,10.141.26.236,Active
6893,34,ROU-034-06893,Router,Test,Low,10.34.26.237,Active
6894,174,CLO-174-06894,CloudVM,Staging,High,CLO-174-06894,Retired
6895,8,SER-008-06895,Server,Prod,High,SER-008-06895,Active
6896,157,WOR-157-06896,Workstation,Dev,Medium,10.157.26.240,Active
6897,1,SWI-001-06897,Switch,Dev,High,10.1.26.241,Active
6898,106,SWI-106-06898,Switch,Staging,Low,SWI-106-06898,Retired
6899,20,SWI-020-06899,Switch,Prod,High,SWI-020-06899,Active
6900,186,DAT-186-06900,Database,Prod,Medium,10.186.26.244,Retired
6901,65,CLO-065-06901,CloudVM,Prod,Medium,10.65.26.245,Active
6902,169,WOR-169-06902,Workstation,Dev,Medium,WOR-169-06902,Active
6903,170,SER-170-06903,Server,Staging,Medium,10.170.26.247,Active
6904,147,DAT-147-06904,Database,Staging,Low,DAT-147-06904,Active
6905,116,FIR-116-06905,Firewall,Prod,Low,10.116.26.249,Active
6906,31,SER-031-06906,Server,Test,High,10.31.26.250,Retired
6907,111,SWI-111-06907,Switch,Test,Low,SWI-111-06907,Active
6908,94,DAT-094-06908,Database,Staging,High,10.94.26.252,Active
6909,93,CLO-093-06909,CloudVM,Prod,Low,10.93.26.253,Active
6910,166,WEB-166-06910,WebApp,Dev,Low,10.166.26.254,Active
6911,51,FIR-051-06911,Firewall,Staging,Medium,FIR-051-06911,Active
6912,30,WEB-030-06912,WebApp,Dev,Low,10.30.27.0,Active
6913,120,CLO-120-06913,CloudVM,Test,Low,10.120.27.1,Retired
6914,187,DAT-187-06914,Database,Prod,Low,10.187.27.2,Active
6915,88,DAT-088-06915,Database,Staging,High,DAT-088-06915,Active
6916,194,WEB-194-06916,WebApp,Staging,High,10.194.27.4,Active
6917,129,DAT-129-06917,Database,Staging,Low,DAT-129-06917,Active
6918,55,ROU-055-06918,Router,Staging,Medium,ROU-055-06918,Planned
6919,128,SER-128-06919,Server,Test,Medium,SER-128-06919,Active
6920,126,DAT-126-06920,Database,Staging,Low,10.126.27.8,Retired
6921,196,WEB-196-06921,WebApp,Staging,Medium,10.196.27.9,Active
