IncAssetID,IncidentID,AssetID,IncAssetRoleInIncident
22158,6971,3972,LateralMovement
22159,1336,6431,Unknown
22160,4512,2208,Source
22161,1590,4476,LateralMovement
22162,7796,7461,Source
22163,6126,4360,Unknown
22164,8021,1670,LateralMovement
22165,9776,2693,Source
22166,9854,4560,Target
22167,9118,6464,Unknown
22168,6162,2043,LateralMovement
22169,3924,1483,Source
22170,1126,808,Target
22171,1342,2592,Source
22172,1240,3055,Target
22173,2037,6681,LateralMovement
22174,3609,5489,Target
22175,2091,5894,LateralMovement
22176,2499,3217,LateralMovement
22177,5731,2532,Source
22178,4363,1993,Target
22179,4718,3675,Source
22180,2986,1882,Target
22181,2948,5639,Source
22182,8692,7272,Source
22183,6568,1531,Unknown
22184,2028,5259,LateralMovement
22185,1265,3378,LateralMovement
22186,6712,2866,Unknown
22187,3749,16,LateralMovement
22188,5556,1724,Source
22189,5382,5668,Source
22190,6273,6216,Unknown
22191,5016,3831,Unknown
22192,9510,1527,Target
22193,1104,1922,LateralMovement
22194,7627,299,Target
22195,7779,7281,Unknown
22196,3379,1113,LateralMovement
22197,2640,5226,Unknown
22198,9272,5905,Unknown
22199,8928,6300,Source
22200,6030,155,Source
22201,2909,6403,Source
22202,6537,2119,Target
22203,3224,1468,Unknown
22204,1456,3141,Unknown
22205,357,4466,LateralMovement
22206,8250,3836,Unknown
22207,8990,7236,Unknown
22208,174,1351,Target
22209,4139,6244,Unknown
22210,9819,6145,Target
22211,6090,6373,Source
22212,183,4480,Target
22213,6697,1821,LateralMovement
22214,8185,6465,LateralMovement
22215,8727,5407,Source
22216,7356,1501,LateralMovement
22217,9744,7440,Source
22218,8042,2625,Unknown
22219,1933,4704,Source
22220,1949,669,Unknown
22221,5612,5879,Unknown
22222,7199,6628,Source
22223,8836,724,LateralMovement
22224,8372,3377,Source
22225,2713,5898,Source
22226,5141,3856,Unknown
22227,1231,885,Target
22228,3527,5970,LateralMovement
22229,6999,2763,Target
22230,4909,2880,Target
22231,5753,630,Unknown
22232,1364,5320,LateralMovement
22233,2739,6264,Source
22234,4447,26,Source
22235,4958,1113,Target
22236,5077,1635,LateralMovement
22237,1380,607,Unknown
22238,6694,5504,Target
22239,6034,6616,Unknown
22240,9944,3917,Unknown
22241,5305,1388,LateralMovement
22242,7015,5668,Source
22243,3789,850,Target
22244,4480,1009,Unknown
22245,8019,4583,Source
22246,369,7356,Source
22247,51,5773,Unknown
22248,9115,6819,LateralMovement
22249,279,2750,LateralMovement
22250,2638,1795,Target
22251,8871,7126,Source
22252,4143,4860,Source
22253,8575,7269,Unknown
22254,2284,5137,Unknown
22255,8046,7029,Unknown
22256,5771,3655,Source
22257,1084,4325,Target
22258,785,1915,Unknown
22259,2454,422,LateralMovement
22260,5780,3076,Target
22261,2673,6996,Target
22262,5235,4141,LateralMovement
22263,3251,2372,Unknown
22264,6436,7223,Target
22265,3206,1815,Target
22266,7463,4709,LateralMovement
22267,6061,4883,LateralMovement
22268,8920,7279,LateralMovement
22269,7878,5467,LateralMovement
22270,9467,5550,Source
22271,7212,3571,Unknown
22272,1847,1740,LateralMovement
22273,7207,1668,Source
22274,1904,6116,Target
22275,7847,6769,Target
22276,1998,5129,Source
22277,5115,6239,Source
22278,3331,454,Target
22279,9196,162,Unknown
22280,3110,154,LateralMovement
22281,7798,4652,Unknown
22282,3609,2129,Target
22283,7512,4656,Target
22284,8092,6240,Source
22285,4016,494,LateralMovement
22286,6699,3772,LateralMovement
22287,4474,6086,Unknown
22288,5645,3622,Target
22289,2844,6713,Unknown
22290,5457,5571,Target
22291,7337,3519,Target
22292,4075,1992,Unknown
22293,4622,1580,LateralMovement
22294,454,7245,Target
22295,7064,2787,Target
22296,2200,2,LateralMovement
22297,2628,736,Source
22298,5944,1174,LateralMovement
22299,1138,977,Source
22300,7855,1424,Unknown
22301,7672,3983,Unknown
22302,7528,994,Unknown
22303,2649,2560,Source
22304,3830,2150,Unknown
22305,163,4315,LateralMovement
22306,2821,5319,LateralMovement
22307,6873,5119,LateralMovement
22308,3306,3986,Target
22309,6493,4304,LateralMovement
22310,4033,1990,Unknown
22311,68,5975,Unknown
22312,3324,561,Unknown
22313,614,4216,LateralMovement
22314,6370,1578,Source
22315,3086,2559,Unknown
22316,4188,3419,Target
22317,2399,5529,LateralMovement
22318,8517,269,Unknown
22319,5388,3079,Source
22320,4924,2691,LateralMovement
22321,7409,7002,Source
22322,901,5011,Target
22323,6742,1365,LateralMovement
22324,7882,4669,Source
22325,5816,4193,Source
22326,4810,7106,Target
22327,4570,1347,Source
22328,2625,4312,LateralMovement
22329,8548,2508,Unknown
22330,9685,2928,LateralMovement
22331,6476,4142,Unknown
22332,2291,5360,Source
22333,1086,3534,Source
22334,7083,6550,LateralMovement
22335,4380,4460,Unknown
22336,205,4261,Source
22337,6883,1530,LateralMovement
22338,8221,1888,LateralMovement
22339,1937,2770,Target
22340,3550,2474,Source
22341,6542,4231,LateralMovement
22342,995,5298,Source
22343,2674,179,Target
22344,1928,3167,Source
22345,9591,3451,Target
22346,6675,2022,Target
22347,2681,1587,Unknown
22348,7893,7209,Unknown
22349,7084,3330,Unknown
22350,1880,4552,LateralMovement
22351,2993,2128,Target
22352,9502,7193,Source
22353,1666,5907,LateralMovement
22354,4451,3232,Unknown
22355,1239,2607,Target
22356,3059,3666,Source
22357,1202,1930,Source
22358,4558,2425,Unknown
22359,6066,7056,Unknown
22360,4681,2540,LateralMovement
22361,2842,4449,LateralMovement
22362,275,6720,LateralMovement
22363,2262,390,Source
22364,2252,2780,Source
22365,5029,6902,Target
22366,8144,2942,Target
22367,6828,1970,LateralMovement
22368,4497,3081,Target
22369,4417,51,Target
22370,5024,4308,LateralMovement
22371,1388,7352,LateralMovement
22372,7603,3699,LateralMovement
22373,1176,5328,Source
22374,5609,5012,LateralMovement
22375,2684,7162,LateralMovement
22376,5535,1075,Source
22377,1944,3585,LateralMovement
22378,6679,168,LateralMovement
22379,4364,949,Unknown
22380,2529,6263,Unknown
22381,6016,5478,Unknown
22382,4529,3044,Target
22383,936,2430,Source
22384,5224,4204,Target
22385,3745,2714,LateralMovement
22386,6346,3712,Unknown
22387,491,818,Source
22388,2854,2075,Unknown
22389,7650,4522,Target
22390,7936,5779,Target
22391,8800,4906,Target
22392,9804,3070,Target
22393,6634,1869,Unknown
22394,3232,5205,Unknown
22395,2478,4496,Unknown
22396,8025,4555,Source
22397,2641,4725,Target
22398,6035,2729,Target
22399,9863,4831,Target
22400,3963,6639,Unknown
22401,8255,173,LateralMovement
22402,6850,4370,Target
22403,4365,262,LateralMovement
22404,3693,5498,LateralMovement
22405,6605,4645,Target
22406,3930,1905,Source
22407,9390,4236,Source
22408,8206,949,Target
22409,6383,4632,Target
22410,3748,6230,Source
22411,4641,1129,LateralMovement
22412,3516,4848,Source
22413,5446,1593,Unknown
22414,951,6862,Unknown
22415,978,6295,Target
22416,271,356,Unknown
22417,1236,3463,Unknown
22418,9311,1474,Unknown
22419,6648,6743,Target
22420,2022,2600,Target
22421,9498,3141,Source
22422,5373,1005,Source
22423,62,1530,LateralMovement
22424,3713,368,Unknown
22425,3226,3335,Unknown
22426,5476,2598,Unknown
22427,7693,5144,Unknown
22428,6058,1021,Target
22429,1961,503,Source
22430,1016,319,Source
22431,7709,4700,Target
22432,3588,1185,Source
22433,302,6370,Unknown
22434,8020,5095,Source
22435,2881,563,Source
22436,4085,4262,LateralMovement
22437,3882,3396,LateralMovement
22438,4591,2461,Source
22439,1668,658,Unknown
22440,7976,5350,Unknown
22441,40,2516,Source
22442,500,5958,Unknown
22443,4034,5808,LateralMovement
22444,2484,6749,Target
22445,9830,2207,Target
22446,5032,490,Target
22447,7274,6861,LateralMovement
22448,5862,400,Source
22449,5202,827,Target
22450,7298,4577,Unknown
22451,6171,54,LateralMovement
22452,3674,3320,Unknown
22453,1471,986,Unknown
22454,9355,7355,Target
22455,8797,4733,Source
22456,1417,21,Source
22457,7937,5209,Unknown
22458,775,7384,Source
22459,851,6355,Target
22460,7585,3463,Target
22461,7849,4306,Target
22462,9946,4896,Source
22463,2600,5956,Target
22464,1231,1173,Target
22465,377,3427,Target
22466,5827,6972,Target
22467,1416,7192,Target
22468,650,891,Source
22469,8628,3261,LateralMovement
22470,5143,6583,Unknown
22471,1909,212,Target
22472,7039,1166,Unknown
22473,3590,7127,Target
22474,2811,3631,LateralMovement
22475,2043,5260,LateralMovement
22476,4404,4035,Target
22477,9816,270,LateralMovement
22478,9520,5057,Source
22479,2918,2692,Unknown
22480,516,5051,Source
22481,6924,5553,LateralMovement
22482,7764,929,LateralMovement
22483,4255,4692,Unknown
22484,6631,2958,Unknown
22485,5964,7040,Target
22486,8308,2795,Source
22487,6637,6439,Source
22488,1927,2207,Target
22489,2954,5792,Unknown
22490,369,2684,Target
22491,5740,4527,Target
22492,2586,3303,Target
22493,2317,1455,Target
22494,4647,6912,LateralMovement
22495,5805,6578,LateralMovement
22496,7930,1402,LateralMovement
22497,8061,998,Target
22498,747,4272,Target
22499,2750,1606,LateralMovement
22500,4329,4392,Target
22501,407,1801,Unknown
22502,9439,2260,Unknown
22503,4021,807,Unknown
22504,8030,5190,LateralMovement
22505,8598,1098,Unknown
22506,336,7498,Source
22507,1189,2669,Unknown
22508,7791,2703,Source
22509,1032,5096,Unknown
22510,9819,4303,Unknown
22511,6436,754,Target
22512,5817,4188,Unknown
22513,8761,2766,Target
22514,6742,6475,Source
22515,5162,3475,Source
22516,1003,1102,Unknown
22517,5377,6824,Target
22518,8557,2359,Source
22519,6080,1304,Source
22520,3719,4682,Target
22521,3207,2268,Source
22522,8339,4509,Source
22523,601,3639,LateralMovement
22524,9126,1902,LateralMovement
22525,2667,5735,Source
22526,4606,169,LateralMovement
22527,2040,5185,Unknown
22528,2705,4143,Unknown
22529,8018,5316,Unknown
22530,7198,6963,LateralMovement
22531,8417,3466,Unknown
22532,1917,2385,LateralMovement
22533,7239,4804,Target
22534,3507,1200,LateralMovement
22535,3360,7305,Target
22536,1985,5418,Target
22537,3458,6670,LateralMovement
22538,5442,1750,Source
22539,3897,6684,LateralMovement
22540,6318,885,Unknown
22541,3274,4836,Source
22542,9403,6731,Unknown
22543,1755,4363,Target
22544,2400,1229,LateralMovement
22545,7859,7117,LateralMovement
22546,4985,1089,Unknown
22547,7121,4934,Source
22548,369,7200,LateralMovement
22549,6181,5642,Source
22550,2631,2604,Target
22551,3024,5172,Target
22552,4882,5495,Target
22553,7923,5685,Source
22554,6380,6052,LateralMovement
22555,7549,6421,Unknown
22556,2742,2830,Source
22557,2686,5813,Target
22558,3703,4674,LateralMovement
22559,4240,6193,Target
22560,8918,2584,LateralMovement
22561,4284,796,Source
22562,5746,4647,Unknown
22563,2801,2513,Target
22564,5642,2186,LateralMovement
22565,8821,6370,LateralMovement
22566,1223,1471,Target
22567,4590,3637,Unknown
22568,2141,893,Unknown
22569,9444,3119,LateralMovement
22570,6011,1221,Unknown
22571,3130,3631,Source
22572,7121,6569,Source
22573,6713,1333,Source
22574,6616,2596,Source
22575,3599,1864,Source
22576,6838,848,Target
22577,9067,2470,Unknown
22578,6347,865,Source
22579,422,4396,Unknown
22580,53,1949,LateralMovement
22581,4970,4185,Source
22582,7294,3502,Source
22583,5953,4268,Unknown
22584,8676,6508,Unknown
22585,7191,6064,LateralMovement
22586,8363,6503,LateralMovement
22587,1375,126,Target
22588,4746,4698,Unknown
22589,5367,6329,Target
22590,9201,6451,Source
22591,4629,357,LateralMovement
22592,4642,4254,Target
22593,6827,7230,Source
22594,5181,2946,Unknown
22595,8677,7352,Target
22596,762,5945,Source
22597,6888,3978,Target
22598,2618,880,LateralMovement
22599,6908,3597,Unknown
22600,9114,5520,Source
22601,6865,3858,LateralMovement
22602,6948,2108,Source
22603,6399,3078,Source
22604,2653,1430,Source
22605,2007,5976,Target
22606,9721,4099,LateralMovement
22607,5381,3026,Target
22608,6158,3673,Unknown
22609,187,2354,Target
22610,6752,4384,Source
22611,5457,1035,LateralMovement
22612,5774,163,Source
22613,6510,813,LateralMovement
22614,3462,6251,Source
22615,7885,6908,Target
22616,4711,3564,Unknown
22617,2117,397,Source
22618,2697,3200,Source
22619,1895,1409,Target
22620,4794,4014,Source
22621,3100,833,Target
22622,7369,1646,LateralMovement
22623,2414,5980,Unknown
22624,3555,1214,LateralMovement
22625,9067,2566,Unknown
22626,8027,4330,Target
22627,7414,929,Source
22628,5210,5629,Source
22629,6293,3595,Source
22630,394,162,Unknown
22631,5206,927,Source
22632,4823,867,Target
22633,3666,803,Unknown
22634,2675,6594,Target
22635,1748,1701,LateralMovement
22636,8292,2860,Target
22637,2965,5585,Source
22638,2291,561,Target
22639,8939,948,Target
22640,9500,2625,LateralMovement
22641,2052,2464,Target
22642,7628,4608,Target
22643,7763,198,Source
22644,3884,4890,Target
22645,1854,1386,LateralMovement
22646,9635,7374,LateralMovement
22647,4626,3079,Source
22648,6925,23,Target
22649,3037,7105,Source
22650,638,4459,Unknown
22651,5458,3614,Target
22652,4269,932,Target
22653,6917,2314,Source
22654,7835,1732,LateralMovement
22655,2413,6875,LateralMovement
22656,6177,7435,LateralMovement
22657,7154,874,LateralMovement
22658,8352,4361,Target
22659,5631,4536,Unknown
22660,7999,2593,Source
22661,4235,6223,LateralMovement
22662,5513,3427,LateralMovement
22663,3815,3998,LateralMovement
22664,1856,6048,Target
22665,4833,2896,LateralMovement
22666,3130,6814,LateralMovement
22667,1689,4401,Unknown
22668,9064,1255,Source
22669,3408,381,Source
22670,6297,2167,LateralMovement
22671,6314,2560,Target
22672,2629,1908,Target
22673,5205,4016,Target
22674,9342,1658,Target
22675,9808,4847,LateralMovement
22676,1602,6025,Source
22677,5433,1317,LateralMovement
22678,5742,4659,Source
22679,2744,1758,Unknown
22680,507,3151,LateralMovement
22681,3649,7012,Source
22682,9488,6565,Unknown
22683,7565,1132,Source
22684,8467,2582,LateralMovement
22685,5545,3528,Unknown
22686,7987,1908,Source
22687,3904,6709,LateralMovement
22688,6840,5622,LateralMovement
22689,7247,2340,Target
22690,6720,5556,Target
22691,7861,2199,Target
22692,4578,321,Target
22693,3270,2384,Unknown
22694,1,4373,Target
22695,5278,1250,LateralMovement
22696,2635,3224,Target
22697,2214,1276,Source
22698,3014,5866,Unknown
22699,7838,2580,Target
22700,7032,2703,LateralMovement
22701,174,4210,Target
22702,3637,4663,Target
22703,8851,3035,Target
22704,4456,3570,Target
22705,4577,7463,Unknown
22706,9978,6063,LateralMovement
22707,6324,6304,Target
22708,304,5580,Unknown
22709,6645,6324,Source
22710,3115,833,LateralMovement
22711,8858,2461,Unknown
22712,7061,4324,LateralMovement
22713,1147,6655,LateralMovement
22714,8463,193,Unknown
22715,9227,1868,Unknown
22716,664,4314,Unknown
22717,5244,6217,Target
22718,2612,7380,Source
22719,7001,2626,LateralMovement
22720,3727,4831,Source
22721,9959,6263,Target
22722,8003,5440,LateralMovement
22723,240,7497,Source
22724,6030,3329,Source
22725,7179,5693,Unknown
22726,3095,4243,Unknown
22727,6955,2645,Unknown
22728,5246,207,Target
22729,4929,3589,Source
22730,564,5496,LateralMovement
22731,4500,1997,LateralMovement
22732,6153,7436,LateralMovement
22733,5137,490,Unknown
22734,3951,292,Target
22735,1572,1318,Source
22736,6716,4887,LateralMovement
22737,6533,4202,Unknown
22738,791,2002,Source
22739,2834,6302,Source
22740,5005,1020,LateralMovement
22741,6860,6675,Unknown
22742,3174,5547,Unknown
22743,630,1501,Unknown
22744,1496,567,LateralMovement
22745,3219,432,LateralMovement
22746,7252,2809,Target
22747,8377,955,Source
22748,8040,6901,Source
22749,1764,2784,Source
22750,9919,6621,LateralMovement
22751,3859,240,Target
22752,9602,5650,Target
22753,9910,4129,Target
22754,293,6006,Unknown
22755,1256,4046,Source
22756,5977,3398,Unknown
22757,4220,6071,Source
22758,9622,1203,Source
22759,2721,6332,Source
22760,4409,5890,LateralMovement
22761,4727,7032,Source
22762,6866,142,Source
22763,9514,6327,Source
22764,606,3906,Target
22765,2589,7322,Target
22766,4319,5668,Unknown
22767,7838,156,Unknown
22768,1407,5052,Source
22769,6249,1508,LateralMovement
22770,7045,7233,LateralMovement
22771,8574,5824,Target
22772,1670,797,LateralMovement
22773,5850,2702,Target
22774,1096,715,Target
22775,729,4903,Target
22776,2962,3737,LateralMovement
22777,1853,1955,Target
22778,1989,1146,Source
22779,9157,4203,Unknown
22780,6005,5053,Target
22781,4109,6044,Target
22782,4916,3739,Source
22783,6241,5417,Target
22784,8013,5458,Unknown
22785,6467,6676,Target
22786,8580,5412,LateralMovement
22787,8541,5444,LateralMovement
22788,4079,6543,Unknown
22789,4017,2999,LateralMovement
22790,937,3398,Source
22791,7439,1568,Target
22792,1039,4106,LateralMovement
22793,6541,1579,LateralMovement
22794,9806,3400,Target
22795,3673,3451,Source
22796,2861,5234,Unknown
22797,6374,1904,Target
22798,7302,5914,Target
22799,1278,4184,Target
22800,4529,2355,LateralMovement
22801,307,4685,LateralMovement
22802,8913,743,Source
22803,4835,3512,Unknown
22804,8182,2849,Unknown
22805,9604,7443,Target
22806,7048,5193,LateralMovement
22807,509,462,LateralMovement
22808,3762,4077,Source
22809,6985,1409,Target
22810,4400,891,Target
22811,3588,479,Target
22812,8655,5191,Source
22813,8173,4357,LateralMovement
22814,1901,3645,Unknown
22815,1150,868,LateralMovement
22816,9281,5260,LateralMovement
22817,7000,5518,Target
22818,8764,4297,Source
22819,6758,1727,LateralMovement
22820,8712,6598,Target
22821,3827,2821,LateralMovement
22822,2521,2605,LateralMovement
22823,6029,7333,Unknown
22824,8066,3707,Target
22825,9765,3595,Unknown
22826,3625,4938,LateralMovement
22827,9675,3166,LateralMovement
22828,4617,1430,Source
22829,9577,3294,LateralMovement
22830,8482,1356,Target
22831,5729,5877,LateralMovement
22832,4702,6484,Target
22833,4551,6109,Target
22834,6637,5459,LateralMovement
22835,8682,5248,Source
22836,4054,5537,Unknown
22837,4340,2505,Unknown
22838,1588,931,Target
22839,7722,4610,Unknown
22840,9173,6773,Unknown
22841,8809,4490,Target
22842,6531,6923,Source
22843,3167,985,Source
22844,4707,5695,LateralMovement
22845,880,7085,Target
22846,9976,3868,LateralMovement
22847,8035,2896,Target
22848,1228,2288,Target
22849,2076,7094,Target
22850,4212,7102,Target
22851,2950,6313,Source
22852,8492,5498,Unknown
22853,6698,3065,Source
22854,578,986,Unknown
22855,3120,44,LateralMovement
22856,9060,741,Unknown
22857,5607,4929,Unknown
22858,9789,6952,Source
22859,1214,161,Unknown
22860,1019,5882,Source
22861,9018,3868,LateralMovement
22862,4159,1659,Target
22863,571,5947,Source
22864,6996,238,LateralMovement
22865,5211,1088,Unknown
22866,4338,3620,Target
22867,1280,4592,Source
22868,5874,4172,Target
22869,9087,1018,Source
22870,8530,2886,LateralMovement
22871,7285,1606,Source
22872,4608,6337,Unknown
22873,2349,3220,Target
22874,3677,4984,Target
22875,6055,7345,Source
22876,8686,5919,Target
22877,9954,5959,Target
22878,9701,7157,Target
22879,1848,1880,Source
22880,780,3552,LateralMovement
22881,8934,4473,LateralMovement
22882,906,4905,Unknown
22883,2224,6555,LateralMovement
22884,4091,3879,Target
22885,8233,3875,Target
22886,2482,5762,LateralMovement
